ChannelID,Title,ViewCount,SubscriberCount,VideoCount
UCUapMyMaiGv9CayXfl6-0IQ,도비찌,982734,623,291
UC57_jVZTM427hTqYMXf7utA,You need 윤이든,54614533,214000,580
UCYLh6Ikyxv6TxYD_61__Jhg,파괴자,8756,41,37
UCIOEr3iUCYGUR9Q0IZAwfXA,동네고양이 ,64742,101,227
UCPyAhZQuHbEVlyX6LfBun4A,찬고리 Changori,12756584,60600,280
UCn3muNOXWDTyX_nkqb6Lowg,재튼,53287,82,10
UCTq3yxnjumzTK_gAbbLP3sw,백박 다이닝 - 음식과 술의 푸드페어링,150579,515,109
UClG1UsBhaxxCbo865VVS4sw,주린희,1626477,20900,1634
UCdUlfhrbNMuWgPq0jiobuXg,라밍,235593998,138000,528
UCBlrm7CGR4GCEyyuwG6hfsA,유잇,45651,298,102
UC2eKa8ECNHePTBF3S3UFGQg,얌얌디너,2172076,1430,548
UCjAkjBLISnDyNVP3SLnM_RQ,어리버리할매,2136850,3460,7722
UC9yr2AmA0ptBakmgF5aH2bQ,뿌뿌키친BBubbu Kitchen,1703059,5510,651
UCYKNf8Zatv5_jPdO34MFGcA,미스터비스트 백과사전,252843299,166000,305
UC8B4ZxYLawIsaOgRpMCCspg,흐비챠77,88483,72,373
UCdf2UjI6vUlyATHX3cgWfJw,얌얌재준과도윤TV,3149,63,15
UCASjMvySeCiAtlhMDyQqWoA,항상 배고픈 잇민,57974,46,22
UCo4wiBcmwB-VOB9XJRVG_bw,상가 고인물,325273,113,368
UC5hMIXuADw6Y9M9f2UP7pdg,또또크크tv,28143,167,545
UCUw9948FQIO8FimuAiaVlxg,서아공주 서준왕자,35034,88,34
UC9eQLJCIEV465eDWTNnjE2g,신우찬,4233,24,15
UC4mODXoafpslpipsggOJQdg,sunglasscat,25056674,82800,275
UCw22UA6MwvXgTD5HJooO-0g,겜로롤(와다닥크루),15823,103,530
UCfa1qkzcYTmeewwnSQCz9aw,세상에 맛있는 게 많네 - 세맛많,330145,212,87
UCmzz0CkwuL9WLQT69sgOzpQ,먹꺼리TV,3130,4,23
UCAeGSVRoR1XUrBisnZQjg2w,주주토끼,3117,11,31
UC_RaDSOmAg32Rv8Gvmy95_w,유니,62753,187,183
UCP3CIMNToxTabi-F81CbyFA,꾹꾹약사네,283742,843,368
UCpkrJoXfIAQz5ASAH2kZ4Xw,덕후일기장,767988,1410,313
UCi9XngywLz7NDgDNB3S22kw,정혁의저세상채널,194689278,438000,160
UC8u4hjBZp01YzUHXwL4AJGw,60초 신제품,154339,234,450
UCyK85kA39ArLa4M1eXseq1g,핑크요정Pink Fairy TV,175689,182,580
UCEZhaS-dVtmk1N9YbhP_A3A,☆*:.｡.리밍 .｡.:*☆,67251,378,56
UCL4E46goyq4iPxjCnLmmqPQ,모닝이 morningeee,81650192,37500,197
UCCpknQywVYu2-eiHdMvulwA,허꾸리,59737,228,140
UC7tj_vyqGKoxUa0elBgBh3Q,밸런스 투기장,700574,575,93
UCq0RmCRDJW5E3u8qOOIBaQg,리링🫧,1573,15,34
UC0V3FQBYLP0mPlZr6xOCipQ,리뷰하는 푸올이,5307284,4710,196
UCEjX44pQ3tX-jbiSEUPwCiQ,돌철,7131028,5890,1036
UCJJMF2U-yfNaM9tytGyJbog,너를위한요리 cook for you,5340822,11600,158
UC-IldJbL46A7LHpv1W65zng,다래,184,17,4
UCluahhZLheVxujGiWEYMn0w,"핑크힙, 응비",218987406,340000,1094
UCNCqbmbLUGNdtOR8rAxrBIA,또또 DDODDO,11114,15,20
UCKuJzcxqMmlT20w73CtCpNw,지영,5785,8,29
UCfzNkELBs6EqcBGG2mmO6OA,백여름 Yeoreum Baek,245616,180,42
UCtrD2qPGK6tm4YO9kiIvFSw,또또철학,42385059,34700,548
UCcuIEmAu7r63ipUTxp1sesA,niina / 元Kpopアイドルの韓国生活,562690,6230,137
UCWEAWTJfbWs49pJzjBfsr-Q,어설픈네,485401,1850,335
UCdG3DkS4uC4YlmsZHaf4pfw,허니베어,25358914,37800,255
UCryEDEosSOBOussJaW-B79w,제영Jeyoung,166969,590,70
UCVh6AahJ3GvSdGqwKXfX6yg,르미☆彡,95589,319,106
UCS287di6F3LTVuHKPtWBCEA,윤지,58,1,1
UCtwIQuacIhDO8v-ZpQuDxKg,톡톡시아 Toctocsia,997121234,1010000,1121
UCOrcQVIHdqd3piYFVaAvvxg,낭만기록,137581,200,35
UCDmG_qGz2C0MCayBZFurneQ,숩니,6487,4,33
UCuVyGzJginv6HmSKYRj_Yqg,TV사마열혈,1905807,1730,7770
UCnl0044-o1K2Yot4mjmSS1A,마치치,3867,45,16
UCmqr2QMOP7HvJVoqsO_9LMA,빵밀,12593,10,16
UC6FxnuV09nyja9zOh35yFSA,준맛 jun taste,2874566,12500,130
UCQabORQKQRHP-iUqe-xIFvg,스브스뉴스 SUBUSUNEWS,1664859722,1160000,6101
UCDonGdW-hNeQIdLXGkggarg,재쥬있슈,4949801,8910,457
UC-Bsa2ivAGWq7bsSPrPGFVA,입짧은햇님,984724243,1760000,3580
UCI24wqt6Uhw6GN9dUix1d5Q,부산특별시 봉구,10917672,21100,547
UCUY_NFzUFcuKxUDJqYS4kkw,정다슬,660,3,2
UCg55bz-6XypONFEdob_ud8g,릴미미 lilmimi,16552084,10200,442
UCIFi7OKLR8fNIhxehFb9tgg,땡절스 DanJerous,279276604,431000,320
UC5BffYxjvCB5p-eiHtTnr_g,꼬꼬,342155,249,232
UCDOpnSN0_uiAjA8dvX6pQ_Q,#씩씩삼인생 & 잡동사니 ,144588,609,427
UC3JvKJzx0QR_WGMNGiRA7RQ,myakyo,35502,101,16
UCNh5T3anRyh4m-pjsO1y3VQ,정대만,3516,7,8
UCDvtBDI9MU6HI5D7eg-CTBQ,깽이,1523491,2260,43
UCSwN5nM_YR8H39TIWEx7BvQ,내럽사,9480,65,17
UC_nQEX0ZhwEJqixE9GLedjA,꾸띠 청주맛집,619921,666,104
UCbbBOLWGjbYZxEURyuXjGgQ,하디맛 ,461554,437,65
UCy4PXtNGt5U2GetGvebdoNw,맛집 카페 레시피에는 계획적인 isfp,954709,695,264
UCGhYjQbVk8KeLvrV_bX4pSg,가보자고82,81584,63,84
UC25IPHWkY4boQqMx_cOhwSg,맛파민 matpamine,7448284,5560,116
UCLDIrVfMhUEYWRP-cfw7Y7w,얼레벌레,20779,17,21
UCwd6iGBeNZvp_bZF3ieVxjg,람반장,738666,1580,109
UCy8ZHqe8NLyl2DYTbKDkhBQ,타슈걸,139105,153,83
UCTJ-2pIiS9Ylscknlrs4vqA,Büşra Yılmaz Demirci,6524649,4730,182
UCew4XCPt9XOi2daXZVZM8fg,방관자,31097,26,93
UCPF2WvEWPP-1utUwwsdbeCw,떠들썩,385807784,52000,460
UClllpRU5lbwN_MamuKtttIA,텐끼 Tenkki,50989324,131000,271
UC5PQ4gLQt5jN-PDB4M8xGwQ,냠잇 yumeat,373334,297,74
UCcpriPAXadTELd-YS59xx7g,쇼핑핫플,17752,17,2394
UC5Vjk820Of9HV0J2UzUJg0Q,올챙,28362,107,8
UC-jV38DpH_2mbvN--bUOocg,멈블잇,8674316,12700,39
UCAeZCrSPPcIpPusiBxXSUoQ,pigpig_land,702565,455,168
UCBQFypdjGIJmAbPpSV8fc5A,아보하 A Normal day food,89665,158,36
UCHXVWmN1UQTpHSjz1CJLJ6w,리오리뷰 leeoh_review_,16882959,11600,242
UCY3Lhda58_b3dnGdUsP8jAg,세상세,20306526,11100,103
UCw0EkyH5KzLzMuDwFFTNSJA,원푸드 신상리뷰,158480,104,65
UCuSmzRzHUcwo-1Y5pNNVWJg,모사들(모를 수 있는 사실들),25943809,8200,343
UCayrG52BhSJ3ADpf45qJlmw,"태국 치앙마이 생활, 유진",351878,4310,96
UCqUbienniNtdTrUvKq3jLyA,희용희형,287566,218,374
UC6jZnwrOAoEghtDT10LZX1Q,Elli’s Impactful Ideas,249156,305,848
UCWdfcU7hjN2zV9IGrD7QIHA,숏조정실,846806,1610,20
UC466kSsqnP8q1f53bik7dDg,아끼리 akkiri,18334797,28300,295
UCmXwXpfrqz232N00Vlv7jLA,쵸코송이 쿠키,28369,13,92
UCxRgHV7dt9HNUDx227OA5PA,와인이야기,3746867,21000,395
UC0kcKVC8pp9LQZxT3wPpBBA,뿡아 - PPung-Ah Vlogs ,6322,76,38
UCuBd7wKvGCa--Dpcwxj2lUQ,김이슈,3495861,612,30
UCnd3ojsaX1x42pVHg8tmEYQ,후추스토리,102902,233,580
UCa_qDrI4ugR0exWckiMAzyw,한주먹,130648630,155000,1572
UCTqHehuti_bHU9VANauJmzQ,귀염tv🍀,8371,66,21
UC1UYTOkfwlUQhT-PtwQEcmg,BOSS MARVIN | 마닐라 파튜브 PTV KOREA |,1528414,2980,3297
UCaQmVd3Hryng9ylVOlRCkbA,Rinchae 린채,9,0,1
UCTt06evCG8qBn10lup5HX5A,뜨다,3602,9,264
UC8rQxsj8Ay78ombRukUxjWw,빵터진 엄마,8010857,6860,338
UCYpBlQYFk0A_YTxN2DGSoaw,육아유튜버 안녕혜진,339501,621,256
UCUijz41J3PLzd52MGhSXwYg,빵모닝,602218,1300,68
UCO1bHRBm7BArSgskA_NH1Bw,인생정보TV,946313,1610,394
UC8mwO5vi_qK4LKXibUMTMYw,info-moa,60041,125,603
UCdLp6h5_4wsATg4d--rDpRA,김쩡쑥,186843,464,172
UCwNJGCH6iQedHTS-rx7qQkg,제뚜의알쓸리뷰,9234157,11900,1254
UC5ucpfM5OR3Lw0XgteLEUIg,박이사의 외근생활,1060714,1370,990
UChma0jUbl9mpiL-B5zrRUEw,빡세리,94313,3030,6
UCGgERwl91XBdsx8ROadxY4w,위스키와 캠핑가는 제세동기캠퍼,104822,124,130
UC1Rz7a_DWtsE9cQwSyElE0Q,인생84,190589825,1180000,252
UCFz7H96RXU_Kvrj4q3BN7aQ,따먹세끼,25065279,34800,277
UClkZ7dUIW0aVMPpFQEeI8Hw,묘이 myoi,2385,65,5
UCFuy1wgCGQCpu0HIIfEzNug,효혜,430753,1850,196
UC50kvCXbD7trsO3j5gf2a1A,naru,5779,2,15
UC7fSGQ5hVSh5wS401SoIVeA,맛틸다,3781263,3210,409
UCrte8dhq1Aw8qFIbTKfLJdQ,먹찌빠,259668,182,70
UCELGzILR-mYaegx4lDTK0Ig,레몽lemong,1455,2,3
UC3RamGDdk9HVSJo8qQfF3JQ,이항벌,6007,94,16
UC5TGu-zodC4EeYyu8qNQ_Wg,안우니,114273,132,89
UCZYiJQBqcvnGHQ1HR6CHrlw,시그널 베리 🍓 ,76416,74,453
UC7QR1ahCOi5oK447pcTOx8w,시식만해볼게,20262,33,218
UCFWkXJX47WFH_Y0U3m8sY6A,메리모어 메사장,409130,4780,37
UCABgj5j_b1oMs8gF5rJZngQ,홈쿡셰프,11546073,38800,220
UCPTy0BNqiv-0SdAvFgrXvXg,매경 자이앤트TV,27047590,217000,1800
UC-dO0dP0QNkWtycZXiGFh6Q,anifer,1380569,1770,2640
UCV_S6elh49A_FxZXDtzByMw,달빛아래정류장,47710,214,110
UC8hkRbp-aFJtjBCQ8RarmzA,이게나양,0,32,0
UC9pJDQNwx7RUQ7Z21_ah3TQ,짤기린,1394574,2680,313
UCfNRKNOBL31I-L5Rd4jJaAw,워니하우스_wonniehouse,5149165,50400,197
UChxDD1RwEWMhV95IInC097Q,레몬옐로 잡화점,147386,575,270
UCMM5a10pp9wQv-6hOJCLMDw,스투,571371,17500,12
UCaC9nBfKPsqPs9aOyGTt8vw,예쁜점토,20152,82,178
UCKX6RlD0TAJT_QuVEKDZpJA,그림뿌,23044,90,120
UCYzaWlfck578Ss-elfYsoOw,저널주,2452475,17100,54
UCSQpX6c0WE4B0FwE4FQl-Zw,히얌zzi ☆,98846,1610,23
UCe8hJrLuO2GpVDgF2CNnogg,큐이“-”,51406,242,131
UCB0iI4S727iXExTQvEVG4UQ,미아 Mia,97742027,357000,840
UCH0p2ZHCivhlctg1xYP3vNQ,루미화이트,83787,416,65
UCpsNMj7rUtchnh74TqsE2Mg,아르크다이브 (arc.dive),173324,237,134
UCUvjvnV_SVJK8tmlPtFKyJQ,퀸소주 Queensoju,186186,386,70
UCDtjhyzDuxWpdDBkAOMz9Jg,정ㅢ,8507,1,16
UCeRbLgEEhytKLrvddwY7F7A,마놉,5477271,5900,204
UCBA-c0AljZNARhlrRX5ig4w,럭키비키랜드,20421,1010,36
UC7AzzyjaqkqpC9tLFsYD-Cw,씨유프리다이빙,182563,210,123
UCqgAm-6lQjN_psU2i8Y5rvw,레티,8459,6310,4
UCsAjI8286EZaB6IN49GstRw,안다링 andaring ASMR,136319,2310,34
UCVxi8kgp3SoipHIHwV1SC0Q,갬성겜왕,37348,150,75
UCvr9Hz-y8YxHcbZdo8DThlw,우리 ウリ,292431,1180,69
UCD6KiBEf5D9LqG_pmFqdThg,Lewon,298117,6850,31
UCbDssdgcLI8CxFbzohyU4hQ,FOOD KF,9633275,4120,951
UCafurERlp-jNThvjVNiNSRg,초망쿠,533403,3080,221
UChqSd_IQvCAwV0bfQPKKzVw,맛또리,31585711,21300,237
UCnQcXJGzsZzaTwpKIsOPDeg,메론쿠키,606700,1220,72
UCGC2xzLrDtz1lJjhgfHn1kg,브라더쿠킷 Brother cook & eat,14139,108,24
UCSe_Su14VG0Rkv39KnNMo2A,야미꼬,322098,275,414
UC-yUS8ANiHdFhvim3spUEJg,유튜브따라해보기,19550,14,10
UCMGI1tww4rh9rbARkPdqtbQ,서민승,2230,14,27
UCwwbRkJnwZ2_tNoG9COvI9Q,달다구리 daldaguriyum,13748,69,42
UCryzSX7i-veEEqadG-D0BlA,쭈먹밥,2309837,12900,165
UCBCY00Ox6Cins0oRwSLqNGA,슈기님,650297216,1460000,1477
UCJTQP0pITGuae7AvsPUu0ow,발상의 정화 ThinKing,1457919,1120,628
UCbGMvb0NfZ42jMdj0RgKW3g,오늘의진yes_todays,441094,521,142
UCDyTuDPmU3d_K3w3u_T0Jww,두루미와거북이삼천갑자,3002740,45500,71
UCnQMKdElaBbM5syDnnuwNmQ,혼혈아가반반핫도그,478775,1200,151
UC31vLbeBwxiqAqbe1ok7bZg,간간이 GAEUN,2575643,4550,177
UCva32pue7P9RS3luI25sTzQ,찍먹대마왕,1134552,1290,32
UCS1tMexDoCg33J2Y5cIpg6w,카라오의 브이로그 KaRaO's Vlog,1347468,1280,2014
UCNHy4k4jYWa8uYPZ7o8j_VA,편도리,111464,805,52
UCvNlyTtQC71-Iag64b9Fs_w,해피누나,1471903,5720,373
UCldcxcwgahRJPghUN_C2m1w,뚱이 ddonge,8341271,4940,376
UCkTrVAGagWEYW9DMnhkFGfA,배흠의 전당,123612,573,168
UCopG11lwY-0QOzcaUgg9vfg,뇌피셜보이,10748022,1520,117
UCtQ655esLDJhcHGbYMnHQ-Q,아거🐊,2009,8,28
UCzCrSLP1Sy1-i4va-74QttQ,펭순이,1569067,632,76
UCbZfhGVAqD-h854hSE1Mf0A,⭐️스텔라(Stella)⭐️,8858,48,64
UCKKYDHoiY1_GH1uYI57CyEQ,해빵일지,266048,200,88
UC17K1qx4E0ECE_6L4Q4LbCg,중소기업 공돌이,59189,1320,85
UCYf5WEUKl8tl68cUIfiHp4A,부웅TV,2362546,6690,1710
UCo-ed_fzd8aB_OXa3hh8wzQ,이슬다움_맛 스토리,38749,49,47
UCZBszxxc9phhdw_KXkPfbig,마빡,67238907,159000,2613
UC3obgkRkfnfoVIf1anxWg_g,먹어요,958730,1360,227
UCg6A-K5jmUHUbNqy2HexWZA,밥태팔 Babtaepal,162402,363,34
UC5wSrJoc5y-1Mq97czY3QgA,박홍 Bakkong,354621,3990,86
UCEq5_Oah_pPafNwS-u-HIEA,식후빵,1003398,53900,82
UCPxj2fXXeVkmYaflIB6vDQg,이대리의 특별한 한끼,73095,310,65
UCiih-CfhzLbT1XaAAB2mTDQ,지입팩트,123680,2060,49
UC0aa_KQuiMAtyi8-nyQf7Qg,몽땅리뷰 [MONGDDANGREVIEW],420160,792,92
UCDlNKRGa3ys0DtVM9dMLkgA,이나에여,31246,29,24
UCfw4S_gI7SA_W1Xn3XPTwaA,위스키를사랑한낚시꾼- 위시,3126648,7020,301
UCiiy1i6E18Fiytrho610zbQ,편돌이인생,3605,5,25
UCtLGd0uVqpS1cEvkGmojGWA,pasongsong,364261,485,96
UC0wPifBrVd6HmYSP_LK01eQ,베칸트,54754,20,154
UC-Spin4AB9x8w8WAddWfEhQ,"ღ""콩듀""ღ",30199,216,43
UCpFowp3b8onGRu9kvJIxvXg,Ml내로그,220871,249,48
UCmhlTh40LpUaObwoGA78RYQ,채아티비♡,434,7,11
UCw3uWv39pYsuZVoo37U8xBg,요한이의 다락방,15780,1090,580
UCP1u_x9BYnESkHfu5YBofvg,사라부작,31800,49,51
UC_s-Zq5f-KQxAX4oYefVFXw,뜨거운오이무침,5395,13,6
UCRmU_Ob4faLIy3BS2LVF6WA,한진VLOG_,9256,18700,7
UCn3RlO7nnTobBPWh9nFsNKQ,키치한 오감 ,2211317,10200,233
UCDjIzXN9bw0fkG2vC1YV86Q,세상의 모든 맛난것 맛요채널,12556,10400,130
UCyHOUeu6Jzb2HLSCr0pZKDg,연랭말랑,619891,2860,60
UCsaOT7dEPzsRZUDE_kgjwVA,모튀남,115439,126,22
UCWS9q42Pf51YRALZgbutetA,주찬랜드 joochanland,777865,1770,193
UC_vhcc6oRZ7U1T1UjwNbk0w,미예리,204595,2880,19
UC6HWVgwumO2JYoOsQa4_GNQ,다니점 - 피아노 치는 편순이,21933,1060,72
UCb0JtqZ0gTdGEukDS2CPlBA,밥플러,4437749,2440,164
UCicRKhV6scOpYnqZTgHYA_Q,⭐️YS도봉먹소⭐️시즌2,403029,1840,351
UC3HEP6Qyh1hdsUoAq5P6OQg,Normal Seoul,33464,3010,59
UCrfdfbGrDvKYNORnDpWxYhw,이종화,22535132,34500,2224
UCA2J3bk5N6Hg3isup3dDDUg,맛동산중개인,376399,219,32
UCaxvw2itQ6JV_68R3tYCrmA,정치열,383925,479,2015
UCm5e881woPgDIZweZiLAHSg,withpurples 퍼플,3328,7,13
UCA6KBBX8cLwYZNepxlE_7SA,히밥heebab,782431715,1670000,1044
UCy0hSrc423sqiG80j5MV94Q,마로롱,6302760,4030,69
UCIRmEwiClSf5dojZFaoSBdg,엽떼요TV,324870,344,907
UCg7fHWsDytE538U7qWdbf3A,창업두더지,166663,433,30
UCNAgqO1zaGkOJ2zwIuZ7nww,채채TV-채이의Vlog,3102,35,67
UCg0IfNO85KB0L-jVVHBN-vw,💧정수지💧,100657,193,60
UCuNXGRmqejDwQ-N51oCxAHg,Foodie Jun,461659,1540,17
UCttdbfn1ww1ug2jZpVALdPQ,반해나,249965,589,113
UCtJ7NyN2_LW2jvko99sliKg,먹방 여행가 세화 SEHWA,8349,14,19
UCukvBpjZhzJzJRnHcpCfQtw,친근한으니,7035938,1260,188
UCRs3bqvXphwRB_2Qwgl5-pw,최강재미니의 취미채널,319682,255,1057
UCv4IQzcK3Yrgg8LSGAmQzxQ,크림이랑 여집사♡,54506,109,515
UCXnwzyyusGg78cb0IK6aiXA,비만88,280925,749,151
UCWTK_W7DeRyGMpJU-HkKbHw,삼최강휴 இ,690423,3850,89
UCPAX_3qo1j4ZsoUYHkBrUOQ,ALT F4,1212795,7390,171
UCjkZd5g5_m2lMroDQOuxndg,참 쉽조잉 JOY,18833,154,52
UCq75BXaV15vUBQEBr87FwYQ,젤리지은,1700,3,4
UCl6Co9JSJWDgBHCYYnZ4aSw,아정 AJEONG,123962,2980,15
UCNGpy50pJKT2_Wzu_2UCGnw,라즈베뤼,136644,482,86
UCX3aVoY8W-w8tMYXizc5H8Q,하인수,67231,41,239
UCZCh7V0YhFvemqFLbtOb1fg,피그런이애오,302392,136,146
UCzNXiyOfCbgW_aIf0AZEcqg,로지브릿지 │ 물류가 필요한 순간,2398049,19600,1020
UC7CMdNI0gXfK2VSOa0xpxtQ,마니바MANIBA,8340097,21900,428
UC-E0WoP1qKAR3K8qpCgbZaQ,지다바라,144,2,1
UCMkj56N_uW3GKbf7sYL1XQA,편터리 Pyeontori,10019,13,12
UClTbkRgWf0LEP1AzCiautpg,Irene Baldivia,1434554,5020,1907
UCuTcaYrtodMiQfYw-p1PBUg,달땡이,11747,19,14
UCopDlGMFzSsmYY4InHAR3bw,#冰蹦拉icebonla,34848294,185000,778
UC1WjeZbba3bOYid82-T6SJQ,food way푸드웨이,79739,134,194
UC2wTnMBvQ_TH0qn5rJl8hWQ,The YUH Family,2664273960,2150000,1175
UC-ZooYHJq5Ty0CXO-nV1_pQ,잇츠오니 ! (Eat's Oni ),130112959,110000,253
UC-z6EUbJV8TQcRzuU7i404A,서맨두,99125,96,136
UCkt3Bhsb7UnjHtY76fx60sQ,하호세상,67363,162,79
UCAn7mufgm_gHTttwoVuuypw,당근극장,256315,1380,15
UCQSV8BwUdnbFhxlBgNlgjpA,직딩의여행서,38719,30,60
UCWoU6mKqxPJL9XvQH5bTDQw,UiProvei,2435641,95100,72
UCUFbvotRv8xh9RMoRT317QQ,앟현,8242303,3400,76
UCAWcDDS0J28A4NqINQA-I_g,sweety_dada,64503,155,66
UC3vCwX-Qz3_AoVaPTjaVwAg,먹는다.,1894,3,5
UCeai_4ZibhUTnVLAECKc2zw,킴래니,1988,17,6
UCbJat2cKXxRM24o9uMhrhXw,다이어터하이영_Hiyoung,1944599,684,269
UCi20A7Ku4PPi267iN5NLkVg,쏭스타월드😊,43851,159,94
UCGMfNxtDQMTUumgOw32YnoQ,이슬영웅,73983,191,81
UC6aKoPY187tDGMsQpFT2SXw,자본주니어,180898,684,578
UCZB-WTHTWUF1lteuBnFJ2aQ,구찌공주님,11649,9,8
UCxKiK_LwT1QuNEL9hoAHPwg,그린캠프,2583832,1880,119
UCFUGcNIG95hw52hXT2iYxgA,김민지,6595,5,12
UCBUxe541oLDjkfpDlsU1xNw,내모리,776,2,5
UCQsInjE9raoHeBFP_XZGHbA,김유방,2608,8,5
UCP-2oAeB3VJ4dgat0WNengQ,아기여우,12436,14,63
UCrtSK4SvNE67vQrSrcrXMbA,뉴뉴룰루NewNewlulu(새로운것리뷰),5164,9,44
UCMQUyRt2uIq3g6TVo97Qd0w,찐막살이,15397,71,31
UChxrncRBjCPVb-nLna5ytrw,김봉석,271396,265,2392
UCPVH_K13L0-X-ztuF7y1RWA,유유도치,370965,979,486
UCUfjhKhLa2hkSheJnJmTnkw,NoN,46013,125,18
UCe7SHXT55A019igKsucWNOw,jeeheekim,37236,45,95
UC_HmcEPsM6hKfPDGPR93Euw,이준남매 흔한이야기,1656,20,27
UCDpnVabx1kbv3tLFzI0ppWQ,희잇,122044,196,100
UCJCOHXUd_2ki5ywYZb59KcA,덕팀장,178696,133,139
UCUNekG_mOOBBmqb6fOKwQ1Q,MUMU ASMR 무무,67774,777,26
UCZyq9FEIy_lgikUDLsIx4Ig,댕댕이🩷,40784,116,225
UCXrNRQilABVi45J5bovpjSQ,솜다,138190,110,269
UCqpMSym4RnY2iuK-ooSLQ6A,이슈여왕,211401,152,64
UCIE9j5VmNsWyXgN_JmNp7Og,맛있는인생,515523,457,190
UCSDAOFjp3t1_Aj8aCAw0AwA,KPK,4,0,6
UCSxVYY8Tllh8KLCNrUmzuKg,편맘보-편의점이야기,65655,156,13
UCCALrK36DNi6at2DaWKtbLA,ITUBE,93477,744,823
UCz34nCmn033ZZlFuABytmow,봉봉2취향,35615,40,49
UCRLKhSXiQ4j1aCaT3PepNpQ,보라링,103554,211,49
UC5BTuAxjq1hCSPO_bUKRsiQ,신상리뷰쇼,49973,951,12
UC1d1ytyspyTEn5keA-FcQJw,쭈니은이,4043,15,63
UCf09WgpV1uCergkIMwofiOg,헤헷 ,49928,256,64
UCTzca6MPZnH7Ji5Dkfb2kNw,설니규._.,669,26,31
UCkzOfjvBEgsqW7Fjnr_ztPw,게으른 냠냠,12267,19,27
UCFy1lPm9xjcOaZnGWW5dqxA,안댕댕,1879,9,40
UC6HWHYao7vW8G-eHGru3OLg,설콩🎀,18558,118,71
UCYRs_0Rn6fJmndOzo4y7USA,🩷나여니🩷,7804,35,62
UC3WrwWKrhP6fx_HKkCID3uw,돈그라미,953959,830,23
UC4OORRQXoncIaGyQBrnzZGg,욤얌,67047,54,10
UCR5vHhMxnyqncONmHZjjVlw,진이의 플레이리스트,1021,7,8
UC77yWbAPZHOe-CxNCvr9G3A,깐깐뷰,607495,1770,105
UCSPLjcOyEAJptXwqXDPkRnA,상딸귀,15941,35,41
UCTG8qVr3ZpAgqnlkTaNohiw,현서퀸,5297,17,29
UC9n0SM6k4zC3C7A1AdXCCbw,반달샘 Dalsaem,467290706,275000,1045
UC2-w0rseR_K4jYkKL3j3nRw,라링@,444666,1390,312
UCUN2M_O_oKznK-eIimxu2LA,제주도 배씨남매♡♡,733,7,35
UCMTtnDzFp4ESvJ7YKBxKb7A,조경쇼,15483,35,79
UCx829sGFjD8ovtegRa4Sxtw,현승이의소소일상,1951,35,9
UCSRxlOETSa9g3iMjsEOsauA,네코_🐱,12885,83,75
UC1Cw7QDsL_sweFOrDWd1xYQ,톤톤이와,13430,11,22
UCWrCp_nNDAySSYaLdzMRrUA,전설의맛,22122,14,57
UCGbrfX3kKHAlO-nQpYxlsYw,유빵빵,109183,72,15
UCjXQ7UbrXy27bCv4hsAqWGg,Korean_nugu,436716,755,59
UC3g6TEjEJm0gHrOb_AsJU1g,이설.•*🩷,19766,73,154
UCjxVKPLlCvS2GZCdWRyzvFA,아로롱,7134,7,20
UCP8X2ZLYPJvjjT1jPxqtwFw,어둠의 수호자,21622,40,91
UCkk2hxcNjDBTPUFWQjb4jqg,맛집탐방 채널s,276734,541,287
UCvD6y8zybUW5DqXK4OPbJbQ,ᄌᄒ,247,2,10
UCAK9dKBg9Xr1yB6ir3RZfnw,데일리로(Daily Roh),6168,9,78
UCo-4d0zHYSXho6M-s6lhVWA,잼주,147,12,2
UCebiMEWrPJg-Vf5b9PPXz1A,TROY TV,51498,47,39
UCne2Xe3lZLzUMKVkQwqineQ,잡동사니,411432,259,672
UCKZfWb1lpaKoxVZufTTwqoQ,선민 sunmini,448233,1640,27
UCsiGwKoRvKIyZR32IlopCyQ,1 the jester,2467,27,9
UCjlghdluB8Ke5B7hUjENdUA,스튜디오얌,805500,135000,21
UC-JTjktEnHTS8j1ZiwkxO6Q,술카,351210,3050,54
UCtphs3Dn8Mq3KBJF6bliCTw,효로롱,45696,34,66
UC1YHwijiYX3lD5iWTwhZ_Dw,퍼핀(firfin),735744,757,98
UClnMDwz2RJpS8dFY7h85kVg,러블리하 ,5950,43,31
UC3oEICCB-XtHL-x55IXYYhQ,욘쨔미리뷰,4948,7,26
UC0NCrRs85zfBmdgyIJWV0jw,지구미10,380637,411,337
UCNTx1oZFK64WpYp8tsN5ARA,pulrim풀림일상,4059,2,8
UCX8ZHp5umS-Rmhbnmm6eJrw,채리채리,397960,1410,91
UComOsZuTGSwGu9R_3gFzvBQ,꿀맛팸 Tasty Fam,17209409,132000,161
UCgOG1kHQc3dV-JTscOIxn9g,카피바라짱TV,226816,1150,210
UCSA-SIzb_kGv65a0IojjidQ,햅뷰,91510,104,13
UCJ9e7dX5twgwIbJ3JtlfLQg,오달진 Odaljin ASMR,2082241,4970,745
UCwvQR2Ya4wci7MQMq8VaFLg,다희👑,5250706,15800,1005
UCABpbuWGmKomCu2Tr9RBbZA,초푸드[cho__food],7510,7,55
UCddL2orHD_5wYjtbYgb0zgA,파란돼지,3919,44,149
UCgwcFzS_a9mcODi9LU9QbGQ,강장군,20650413,39300,878
UC6g9iGPYjPWXaqJ5adfcrPQ,머니마니,22616,10,41
UCYfnGPZZxd1nJXveTe0jniw,먹쁠리mukvvely_,13395,6,15
